concept,prop_s,label,prob,prob_control
cylinder,rolled,pos,0.007942535914480686,4.634989636542741e-06
spindle,rolled,pos,3.3579376577108633e-06,4.634989636542741e-06
rifling,rolled,pos,2.660900827322621e-05,4.634989636542741e-06
bead,rolled,pos,0.0023185901809483767,4.634989636542741e-06
grip,rolled,pos,9.379645780427381e-05,4.634989636542741e-06
blade,rolled,neg,0.0016210234025493264,4.634989636542741e-06
eyelet,rolled,pos,2.5928729883162305e-05,4.634989636542741e-06
propeller,rolled,pos,0.004104071296751499,4.634989636542741e-06
roller,rolled,pos,6.643796268690494e-07,4.634989636542741e-06
windowpane,rolled,neg,0.0010855054715648293,4.634989636542741e-06
lever,rolled,pos,2.425792899884982e-06,4.634989636542741e-06
bearing,rolled,pos,1.4216077033779584e-05,4.634989636542741e-06
handlebar,rolled,neg,1.0173569364724244e-07,4.634989636542741e-06
lathe,rolled,pos,3.4750273698591627e-06,4.634989636542741e-06
backboard,rolled,neg,0.0013437826419249177,4.634989636542741e-06
flywheel,rolled,pos,0.0008463269332423806,4.634989636542741e-06
brick,rolled,neg,5.365268975765503e-07,4.634989636542741e-06
footrest,rolled,pos,0.00033959653228521347,4.634989636542741e-06
pencil,rolled,neg,0.00039719321648590267,4.634989636542741e-06
marble,rolled,pos,2.066044089588104e-06,4.634989636542741e-06
cart,rolled,pos,1.283033952859114e-06,4.634989636542741e-06
pig,rolled,pos,2.1688338165404275e-05,4.634989636542741e-06
nozzle,rolled,pos,0.00098206487018615,4.634989636542741e-06
tub,rolled,pos,0.0005784091772511601,4.634989636542741e-06
paint,rolled,pos,1.4738289792148862e-05,4.634989636542741e-06
car,rolled,pos,0.0018278170609846711,4.634989636542741e-06
hammer,rolled,neg,6.802021289331606e-06,4.634989636542741e-06
headstock,rolled,neg,1.2368420357233845e-05,4.634989636542741e-06
candle,rolled,pos,4.7428387915715575e-05,4.634989636542741e-06
windscreen,rolled,pos,0.002274548402056098,4.634989636542741e-06
wiffle,rolled,pos,2.1885869045945583e-06,4.634989636542741e-06
polyurethane,rolled,neg,1.173209511762252e-05,4.634989636542741e-06
kiln,rolled,neg,1.0567684967099922e-06,4.634989636542741e-06
quoit,rolled,pos,3.3282269669143716e-06,4.634989636542741e-06
tile,rolled,neg,0.0008643879555165768,4.634989636542741e-06
headboard,rolled,neg,0.00011445641575846821,4.634989636542741e-06
wagon,rolled,pos,0.00031017130822874606,4.634989636542741e-06
plunger,rolled,neg,0.00019242546113673598,4.634989636542741e-06
rail,rolled,pos,7.794920406922756e-07,4.634989636542741e-06
wheelbarrow,rolled,pos,0.0008695716387592256,4.634989636542741e-06
mandrel,rolled,pos,7.0910095928411465e-06,4.634989636542741e-06
shovel,rolled,neg,0.001498143537901342,4.634989636542741e-06
gearshift,rolled,neg,0.0004620983963832259,4.634989636542741e-06
donkey,rolled,neg,1.96265409613261e-06,4.634989636542741e-06
projectile,rolled,neg,3.481369640212506e-05,4.634989636542741e-06
leather,rolled,neg,6.161413330119103e-05,4.634989636542741e-06
acrylic,rolled,neg,6.49165144750441e-07,4.634989636542741e-06
ski,rolled,neg,4.723577546883462e-07,4.634989636542741e-06
washer,rolled,pos,0.00021679227938875556,4.634989636542741e-06
plastic,rolled,pos,1.006668298941804e-06,4.634989636542741e-06
saw,rolled,pos,0.0014247988583520055,4.634989636542741e-06
breechblock,rolled,neg,2.3691072783549316e-05,4.634989636542741e-06
pipe,rolled,pos,0.0006601774366572499,4.634989636542741e-06
millstone,rolled,pos,2.9860160566386185e-07,4.634989636542741e-06
shaft,rolled,pos,0.0008187375497072935,4.634989636542741e-06
dowel,rolled,pos,8.523988799424842e-05,4.634989636542741e-06
bolt,rolled,pos,0.00351007841527462,4.634989636542741e-06
bumper,rolled,neg,6.652011961705284e-06,4.634989636542741e-06
handrail,rolled,neg,0.00028671917971223593,4.634989636542741e-06
piston,rolled,neg,6.957068308111047e-06,4.634989636542741e-06
glass,rolled,pos,2.3629236238775775e-05,4.634989636542741e-06
noseband,rolled,neg,3.387447941349819e-05,4.634989636542741e-06
kickstand,rolled,neg,3.585732338251546e-05,4.634989636542741e-06
paddle,rolled,neg,3.960121375712333e-06,4.634989636542741e-06
ball,rolled,pos,0.078010693192482,4.634989636542741e-06
nut,rolled,pos,3.3279329159086046e-07,4.634989636542741e-06
wheel,rolled,pos,0.006624103523790836,4.634989636542741e-06
pen,rolled,pos,1.5742773030069657e-05,4.634989636542741e-06
sprocket,rolled,pos,0.0025320551358163357,4.634989636542741e-06
windshield,rolled,neg,0.002412580419331789,4.634989636542741e-06
tappet,rolled,pos,7.119560336832365e-07,4.634989636542741e-06
caber,rolled,neg,0.00031947283423505723,4.634989636542741e-06
shoe,rolled,neg,1.6145039580806042e-06,4.634989636542741e-06
vaporizer,rolled,neg,0.00027599636814557016,4.634989636542741e-06
ferrule,rolled,neg,1.8180679717261228e-06,4.634989636542741e-06
cloth,rolled,pos,0.003598620416596532,4.634989636542741e-06
fireplace,rolled,neg,0.0005490719340741634,4.634989636542741e-06
bike,rolled,pos,0.00048170561785809696,4.634989636542741e-06
bottle,rolled,pos,0.0011057687224820256,4.634989636542741e-06
peg,rolled,neg,2.474496113791247e-06,4.634989636542741e-06
