concept,prop_s,label,prob,prob_control
rattlesnake,eggs,pos,0.9997729659080505,0.9989458918571472
capybara,eggs,neg,0.9997896552085876,0.9989458918571472
cow,eggs,neg,0.9989801049232483,0.9989458918571472
cock,eggs,neg,0.9982241988182068,0.9989458918571472
felid,eggs,neg,0.9992079138755798,0.9989458918571472
trout,eggs,pos,0.9995718598365784,0.9989458918571472
bonobo,eggs,neg,0.9997535347938538,0.9989458918571472
micropterus,eggs,pos,0.9992578625679016,0.9989458918571472
ibex,eggs,neg,0.9997891783714294,0.9989458918571472
bronc,eggs,neg,0.005260790232568979,0.9989458918571472
linnet,eggs,pos,0.9925773739814758,0.9989458918571472
gyrfalcon,eggs,pos,0.9431880712509155,0.9989458918571472
timaliidae,eggs,pos,0.9997726082801819,0.9989458918571472
icteridae,eggs,pos,0.9997223019599915,0.9989458918571472
egret,eggs,pos,0.9994159936904907,0.9989458918571472
apodidae,eggs,pos,0.9997029900550842,0.9989458918571472
smallmouth,eggs,pos,0.9997684359550476,0.9989458918571472
torpedo,eggs,neg,0.00633828341960907,0.9989458918571472
tortoise,eggs,pos,0.9998562335968018,0.9989458918571472
crow,eggs,pos,0.9815189838409424,0.9989458918571472
turtle,eggs,pos,0.9995492100715637,0.9989458918571472
neritidae,eggs,pos,0.9997404217720032,0.9989458918571472
redstart,eggs,pos,0.999193012714386,0.9989458918571472
drum,eggs,neg,0.02991514280438423,0.9989458918571472
chow,eggs,neg,0.9972967505455017,0.9989458918571472
hackney,eggs,neg,0.008693196810781956,0.9989458918571472
stag,eggs,neg,0.9978287816047668,0.9989458918571472
malinois,eggs,neg,0.9994530081748962,0.9989458918571472
utahraptor,eggs,pos,0.9998571872711182,0.9989458918571472
flounder,eggs,pos,0.9997658133506775,0.9989458918571472
deer,eggs,neg,0.9997822642326355,0.9989458918571472
jade,eggs,neg,0.0007923171506263316,0.9989458918571472
whiff,eggs,neg,0.010092718526721,0.9989458918571472
beaver,eggs,neg,0.9999372959136963,0.9989458918571472
painter,eggs,neg,0.01377962902188301,0.9989458918571472
sardine,eggs,pos,0.9907768964767456,0.9989458918571472
procellariidae,eggs,pos,0.9995846152305603,0.9989458918571472
hind,eggs,neg,0.9933589100837708,0.9989458918571472
currawong,eggs,pos,0.5319111347198486,0.9989458918571472
bulldog,eggs,neg,0.9910146594047546,0.9989458918571472
fringillidae,eggs,pos,0.9997115731239319,0.9989458918571472
albatross,eggs,pos,0.9996210336685181,0.9989458918571472
avocet,eggs,pos,0.9993234872817993,0.9989458918571472
bushbaby,eggs,neg,0.9993738532066345,0.9989458918571472
phalacrocorax,eggs,pos,0.9995985627174377,0.9989458918571472
armadillo,eggs,neg,0.9736098647117615,0.9989458918571472
stickleback,eggs,pos,0.9995074272155762,0.9989458918571472
platypus,eggs,pos,0.9994634985923767,0.9989458918571472
acaridae,eggs,pos,0.9994906187057495,0.9989458918571472
yellowthroat,eggs,pos,0.9993299245834351,0.9989458918571472
giraffe,eggs,neg,0.9957032799720764,0.9989458918571472
bull,eggs,neg,0.9994449019432068,0.9989458918571472
leatherback,eggs,pos,0.10956530272960663,0.9989458918571472
lepomis,eggs,pos,0.9995803236961365,0.9989458918571472
tanager,eggs,pos,0.9991511106491089,0.9989458918571472
creeper,eggs,pos,0.999270498752594,0.9989458918571472
cob,eggs,neg,0.997988224029541,0.9989458918571472
halibut,eggs,pos,0.9986193180084229,0.9989458918571472
curlew,eggs,pos,0.9992941617965698,0.9989458918571472
cony,eggs,neg,0.9995080232620239,0.9989458918571472
trogon,eggs,pos,0.9991289973258972,0.9989458918571472
pompon,eggs,neg,0.980946958065033,0.9989458918571472
clupeidae,eggs,pos,0.9998043179512024,0.9989458918571472
halfbeak,eggs,pos,0.999196469783783,0.9989458918571472
mouser,eggs,neg,0.9996474981307983,0.9989458918571472
bass,eggs,pos,0.5295406579971313,0.9989458918571472
redhorse,eggs,neg,0.9915978908538818,0.9989458918571472
charadrius,eggs,pos,0.6084007024765015,0.9989458918571472
chicken,eggs,pos,0.9984657764434814,0.9989458918571472
salmon,eggs,pos,0.9997243285179138,0.9989458918571472
char,eggs,pos,0.958669126033783,0.9989458918571472
pachyderm,eggs,neg,0.9997337460517883,0.9989458918571472
hen,eggs,pos,0.9986496567726135,0.9989458918571472
lynx,eggs,neg,0.999695897102356,0.9989458918571472
stockfish,eggs,pos,0.999452531337738,0.9989458918571472
motacilla,eggs,pos,0.9996527433395386,0.9989458918571472
hobby,eggs,neg,0.9976856708526611,0.9989458918571472
plaice,eggs,pos,0.9597127437591553,0.9989458918571472
whippet,eggs,neg,0.9986530542373657,0.9989458918571472
chamois,eggs,neg,0.9997822642326355,0.9989458918571472
whitethroat,eggs,pos,0.9993946552276611,0.9989458918571472
leopard,eggs,neg,0.9996460676193237,0.9989458918571472
layer,eggs,neg,0.9987362027168274,0.9989458918571472
humankind,eggs,neg,0.2925161123275757,0.9989458918571472
hare,eggs,neg,0.9985502362251282,0.9989458918571472
human,eggs,neg,0.8553269505500793,0.9989458918571472
addax,eggs,neg,0.9988542795181274,0.9989458918571472
roach,eggs,pos,0.999755322933197,0.9989458918571472
blackbuck,eggs,neg,0.9995424747467041,0.9989458918571472
calidris,eggs,pos,0.9988118410110474,0.9989458918571472
duck,eggs,pos,0.9995852112770081,0.9989458918571472
quail,eggs,pos,0.9993027448654175,0.9989458918571472
